TweetId,TweetOriginal,TweetProcess
86594,"@ICT_Police یہ پیسےپولیس سےواپس لینےکیلیےایک لاکھ تیس ہزار(130,000) روپے دوافسران کوادا کیےگے پولیس کی بلیک میلنگ میں آ کر۔۔۔اورجس دن فوٹو لےکراسلام آباد پولیس کےآفیشل پیج پرشئیر کی گئی اس سےاگلےدن پولیس نےیہ پیسےواپس کیےسئنیرپولیس افسران کی آنکھوں میں دھول جھونکی جا رہی ہےکہ سب کچھ نارمل ہے","@ICT_Police یہ پیسے پولیس سے واپس لینے کیلیے ایک لاکھ تیس ہزار(130,000) روپے دو افسران کو ادا کیے گے پولیس کی بلیک میلنگ میں آ کر۔۔۔اور جس دن فوٹو لے کر اسلام آباد پولیس کے آفیشل پیج پر شئیر کی گئی اس سے اگلے دن پولیس نے یہ پیسے واپس کیے سئنیر پولیس افسران کی آنکھوں میں دھول جھونکی جا رہی ہے کہ سب کچھ نارمل ہے"
86608,یہاں سےاغواہ کرکےجاکر اٹک میں قتل کیاظالموں نے۔۔۔اور پھر اٹک سےلاش ملی انکی۔۔۔اللہ پاک مولانا عبدالرحمان صاحب کی مغفرت فرمائیں,یہاں سے اغواہ کرکے جا کر اٹک میں قتل کیا ظالموں نے۔۔۔اور پھر اٹک سے لاش ملی ان کی۔۔۔اللہ پاک مولانا عبد الرحمان صاحب کی مغفرت فرمائیں
86614,@cyalm یہ ھیجڑا قوما سی لائق ھے۔ 75 سال سے سنی شیعہ افغنا کشمیر جہاد طالبان انڈیا پپلئیے نوئیے یوتھئے اور درجنوں فرقوں میں بٹ کے ایکدوسرے پر کھسروں بھانڈوں کیطرح جگتیں مارتے اور اپنی مرواتے رھے۔ جن حرامزادوں کے پیچھے ابھی لڑ رھے وہ سارے انکی عورتیں نابالغ بچے ارب پتی۔لکھ لعنت اس قوم پر,@cyalm یہ ہیجڑا قوما سی لائق ھے۔ 75 سال سے سنی شیعہ افغان کشمیر جہاد طالبان انڈیا پپلئیے نوئیے یوتھئے اور درجنوں فرقوں میں بٹ کے ایک دوسرے پر کھسروں بھانڈوں کی طرح جگتیں مارتے اور اپنی مرواتے رھے۔ جن حرام زادوں کے پیچھے ابھی لڑ رھے وہ سارے انکی عورتیں نابالغ بچے ارب پتی۔لکھ لعنت اس قوم پر
86646,"پاکستان کی معیشت و کاروبار  کا اللہ ہی حافظ!
زرمبادلہ  ذخائر تیزی سے کم بلکہ خدانخواستہ ختم ہورہے ہیں
ملک کوکہیں سےبھی قابل ذکرفنڈزیاقرض نہیں مل پارہا
آئی ایم ایف سےمذاکرات پھنس گئے،ڈالرز نہ جانے کب ملیں  گے؟...
1/2","پاکستان کی معیشت و کاروبار  کا اللہ ہی حافظ!
زرمبادلہ  ذخائر تیزی سے کم بلکہ خدانخواستہ ختم ہو رہے ہیں
ملک کو کہیں سے بھی قابل ذکر فنڈز یا قرض نہیں مل پا رہا
آئی ایم ایف سے مذاکرات پھنس گئے،ڈالرز نہ جانے کب ملیں  گے؟"
86656,"@Cast_Awayyyy بیچاری دیوار کا کیا قصور؟
اتنا ظلم؟
شوہر کو بھی تو استعمال کیا جاسکتا ھے دیوار سمجھ کے؟","@Cast_Awayyyy بیچاری دیوار کا کیا قصور؟
اتنا ظلم؟
شوہر کو بھی تو استعمال کیا جاسکتا ھے دیوار سمجھ کے؟"
86666,"مخیر حضرات !#ڈیزل_تمبو_چور کی زیرِنئی گرانی ترجیحی
 بنیادوں پر کام ہو رہا ہے
براہِ کرم #کرائم_منسٹر کی اپیل پر
بڑھ اور چڑھ کر #ڈیزل_تمبو_چور 
اور #امپورٹڈ_حکومت_کی_تباہکاریاں پر حسبِ توفیق لعنت و ملامت اور بددعاوُں کے عطیات #کرائم_منسٹر_ذلالت_فنڈ میں جمع کروائیں https://t.co/mlw3XGEmrT https://t.co/LOvwRlu3CN","مخیر حضرات ! کی زیرِ نئی گرانی ترجیحی
 بنیادوں پر کام ہو رہا ہے
براہِ کرم  کی اپیل پر
بڑھ اور چڑھ کر  
اور  پر حسبِ توفیق لعنت و ملامت اور بددعاوُں کے عطیات  میں جمع کروائیں  "
86705,"@KhalidHusainTaj خالد صاحب آپکا علم محدود ہے۔
نوازشریف جھوٹا اور وعدہ خلاف منافق ہے ۔
چوہدری شجاعت نے اپنی کتاب میں لکھا ہے کہ نوازشریف پرویز الٰہی کو 97 میں وزیراعلی بنانے سے مکر گیا تھا۔
نوازشریف پنجابی بھگوڑا ہے","@KhalidHusainTaj خالد صاحب آپکا علم محدود ہے۔
نوازشریف جھوٹا اور وعدہ خلاف منافق ہے ۔
چوہدری شجاعت نے اپنی کتاب میں لکھا ہے کہ نوازشریف پرویز الٰہی کو 97 میں وزیراعلی بنانے سے مکر گیا تھا۔
نوازشریف پنجابی بھگوڑا ہے"
86710,@FarooquiJameel خداہ راہ اوورسیز پاکستانیو کے لیے بھی کچھ کر دیں کب تک آئیرپورٹوں پر دھکے کھاتے رہیں ہم,@FarooquiJameel خداہ راہ اوورسیز پاکستانیو کے لیے بھی کچھ کر دیں کب تک آئیرپورٹوں پر دھکے کھاتے رہیں ہم
86735,"للہ ہمیں سرخروکررہاہے، نیک نیتی کبھی بھی رائیگاں نہیں جاتی ہے، نواز شریف
 https://t.co/Sd62ozX8n1 https://t.co/dxGpIjrxjF","للہ ہمیں سرخرو کر رہا ہے، نیک نیتی کبھی بھی رائیگاں نہیں جاتی ہے، نواز شریف
  "
86748,کاش لوگوں کو سچ بتایا ہوتا ڈیلی میر نے معافی مانگی ہے نئے والے کے اس پہ جو الزام لگائے ہیں ڈیلی میل نے اس کے ابھی بھی قائم ہے سچے ہو تو کیوں مک مکا کیا ڈیلی میل کے ساتھ اس کیس کو ہرجانے کا کتی نسل کے گندے کیڑے https://t.co/t5Itoy4Pdo,"کاش لوگوں کو سچ بتایا ہوتا ڈیلی میر نے معافی مانگی ہے نئے والے کے اس پہ جو الزام لگائے ہیں ڈیلی میل نے اس کے ابھی بھی قائم ہے سچے ہو تو کیوں مک مکا کیا ڈیلی میل کے ساتھ اس کیس کو ہرجانے کا کتی نسل کے گندے کیڑے "
86767,@CHJAFFARIQBAL3 ماشاءاللہ بہت بہت مبارک ہو۔ اللہ کریم مزید ترقی عطا فرمائیں,@CHJAFFARIQBAL3 ماشاء اللہ بہت بہت مبارک ہو۔ اللہ کریم مزید ترقی عطا فرمائیں
86769,"”اگر کوئی شخص اپنی سانسوں کی تعداد کے برابر بھی آپ ﷺ پر درود پڑھتا رہے تو وہ نہ آپ ﷺ کا حق ادا کرسکتا ہے نہ آپ ﷺ کی نعمت کا قرض چکا سکتا ہے۔“

(جلاء الأفهام في فضل الصلاة والسلام على خير الأنام ) https://t.co/mTlOFoA3eZ","”اگر کوئی شخص اپنی سانسوں کی تعداد کے برابر بھی آپ ﷺ پر درود پڑھتا رہے تو وہ نہ آپ ﷺ کا حق ادا کرسکتا ہے نہ آپ ﷺ کی نعمت کا قرض چکا سکتا ہے۔“

(جلاء الأفهام في فضل الصلاة والسلام على خير الأنام ) https://t.co/mTlOFoA3eZ"
86778,"@JamalMu92049138 @IqAwais ایڈز کا مرض مرد اور عورت کے شادی شدہ جنسی تعلق میں بھی ہوسکتا ہے اس سے LGBTQ سے کیا تعلق- خاص طور پر Lesbian تعلق سے تو بالکل ہی لینا دینا نہیں-
اور کوئی دلیل؟","@JamalMu92049138 @IqAwais ایڈز کا مرض مرد اور عورت کے شادی شدہ جنسی تعلق میں بھی ہوسکتا ہے اس سے LGBTQ سے کیا تعلق- خاص طور پر Lesbian تعلق سے تو بالکل ہی لینا دینا نہیں-
اور کوئی دلیل؟"
86781,"وزیراعظم ہاؤس میں نیشنل فلڈ رسپانس کوآرڈینیشن سینٹر (NFRCC) کے افسران کی سیلاب کے دوران  خدمات کو سراہنے کے لیے منعقدہ تقریب سے وزیراعظم شہباز شریف کا خطاب۔

#ٹیریان_کےبھائی_یوتھئے https://t.co/Ld3NvqyZiw","وزیر اعظم ہاؤس میں نیشنل فلڈ رسپانس کوآرڈینیشن سینٹر (NFRCC) کے افسران کی سیلاب کے دوران  خدمات کو سراہنے کے لیے منعقدہ تقریب سے وزیراعظم شہباز شریف کا خطاب۔

 "
86790,"مُرشد @ImranKhanPTI کنجروں کے مُحلے میں مسجد بنانے کی کوشش کر رہا ہے۔۔۔
اللٰہ کریم سے دُعا ہے کہ کامیابی عطا کرے۔آمین
#لیڈر_صرف_عمران_خان 
#فیصلہ_عوام_کرے_گی https://t.co/WqGjbaOyBd","مُرشد @ImranKhanPTI کنجروں کے مُحلے میں مسجد بنانے کی کوشش کر رہا ہے۔۔۔
اللٰہ کریم سے دُعا ہے کہ کامیابی عطا کرے۔آمین
 
 "
86793,"سیاستدانوں میں سب سے زیادہ مجھے ذلیل کیا گیا, یہ عمران خان کہتا ہے, جبکہ یوتھیے کہتے ہیں کہ خان کو اللہ نے بہت عزت دی ہے🤔🤪🕺","سیاستدانوں میں سب سے زیادہ مجھے ذلیل کیا گیا, یہ عمران خان کہتا ہے, جبکہ یوتھیے کہتے ہیں کہ خان کو اللہ نے بہت عزت دی ہے🤔🤪🕺"
86816,"عجیب لطیفہ ہے :
پانچ کروڑ کی گھڑی پہ پروپیگینڈا کرنے کیلئے ملازم میڈیا اور لفافوں کو دو ارب روپے دئیے گئے ہیں ؟
کوئی شرم کوئی حیا نہیں !!","عجیب لطیفہ ہے : پانچ کروڑ کی گھڑی پہ پروپیگینڈا کرنے کیلئے ملازم میڈیا اور لفافوں کو دو ارب روپے دئیے گئے ہیں ؟
کوئی شرم کوئی حیا نہیں !!"
86853,@RahilaMujahid @salmasiddiqui25 @Masood58437858 @mubaidbaig @ASIFALIKHAN555 @RehanAkramMirza @salma_yonus @RanchorlineT @Muhajirjazba90 @DawarHafeez1 @DawarSaba @ShaharyarHameed @FahadMustafa022 @RamishKareem اصل میں یہ تو میری بہن ہے لیکن میں اوروں کے لیے کہہ رہا ہوں کہ ۔۔۔۔۔۔ آستین کے سانپ  خواہ مخواہ ایڈمنسٹریٹر کے معاملے میں   خوشیاں منا رہے ہیں ۔ کہ وہ لگا اور وہ نہیں لگا ۔ ارے بھائی یہ کیوں نہیں کہتے کہ مرتضی وہاب کو ہٹانا پڑگیا 😝,@RahilaMujahid @salmasiddiqui25 @Masood58437858 @mubaidbaig @ASIFALIKHAN555 @RehanAkramMirza @salma_yonus @RanchorlineT @Muhajirjazba90 @DawarHafeez1 @DawarSaba @ShaharyarHameed @FahadMustafa022 @RamishKareem اصل میں یہ تو میری بہن ہے لیکن میں اوروں کے لیے کہہ رہا ہوں کہ ۔۔۔۔۔۔ آستین کے سانپ  خواہ مخواہ ایڈمنسٹریٹر کے معاملے میں   خوشیاں منا رہے ہیں ۔ کہ وہ لگا اور وہ نہیں لگا ۔ ارے بھائی یہ کیوں نہیں کہتے کہ مرتضی وہاب کو ہٹانا پڑ گیا 😝
86857,"ماہرین معشیت کا کہنا ہےکہ ملک دیوالیہ ہونےکےقریب ہے
میرا کہنا ہےکہ جب پہلی مرتبہ آئی ایم ایف کےپاس گیا تو کیوں گیا تھا ؟ یقینا""دیوالیہ کے قریب تھا
اؐسکےبعد تو آئی ایم ایف کےپاس جانےکا مقصد سوائےاسکےکچھ نہیں کہ ایلیٹ گروپ کی تنخواہ اور ریٹائر ہونےوالوں کی پنشنز اورمراعات جاری رہیں https://t.co/72n7K5qTpE","ماہرین معشیت کا کہنا ہے کہ ملک دیوالیہ ہونے کے قریب ہے
میرا کہنا ہےکہ جب پہلی مرتبہ آئی ایم ایف کے پاس گیا تو کیوں گیا تھا ؟ یقینا""دیوالیہ کے قریب تھا
اؐس کے بعد تو آئی ایم ایف کے پاس جانے کا مقصد سوائے اس کے کچھ نہیں کہ ایلیٹ گروپ کی تنخواہ اور ریٹائر ہونے والوں کی پنشنز اور مراعات جاری رہیں "
86860,"او لنگڑے گھڑی چور اسمبلی توڑو ھم الیکشن کروا دیں گے
رانے کا چھکا","او لنگڑے گھڑی چور اسمبلی توڑو ہم الیکشن کروا دیں گے
رانے کا چھکا"
86861,@_ImranRiazKhan وہی جو ہمیشہ نمبر ون رہا ہے۔۔۔۔۔۔جھوٹ بولنے میں ۔۔۔جیوووو,@_ImranRiazKhan وہی جو ہمیشہ نمبرون رہا ہے جھوٹ بولنے میں جیونیوز
86862,تمھارا ذہن خباثت اور جھوٹ سے اٹا پڑا ہے ۔۔۔تم مخالفوں کی توہین کو مزاح سمجھتے ہو اور عمران کا گند بھی کھانے کو تیار رہتے ہو۔۔ https://t.co/DtqRj94gHg,"تمھارا ذہن خباثت اور جھوٹ سے اٹا پڑا ہے ۔۔۔تم مخالفوں کی توہین کو مزاح سمجھتے ہو اور عمران کا گند بھی کھانے کو تیار رہتے ہو۔۔ "
86877,اللہ معاف کرے کیسا غلیظ ، رکیک ، خبیث شادی شدہ جوڑا ہے ۔ شوہر نشئ ، کوکینی ، ذانی ، لوطیا ، ناجائز بچی کا باپ اور دو دفعہ کا طلاق یافتہ اور بیوی جعلی پیرنی ، رشوت خور، چورنی ، پانچ بچوں کی طلاق یافتہ ماں اور دونوں نے شادی عدت کے دوران کرنے کا فیصلہ کیا ۔ لعنت لعنت لعنت,اللہ معاف کرے کیسا غلیظ ، رکیک ، خبیث شادی شدہ جوڑا ہے ۔ شوہر نشئ ، کوکینی ، ذانی ، لوطیا ، ناجائز بچی کا باپ اور دو دفعہ کا طلاق یافتہ اور بیوی جعلی پیرنی ، رشوت خور، چورنی ، پانچ بچوں کی طلاق یافتہ ماں اور دونوں نے شادی عدت کے دوران کرنے کا فیصلہ کیا ۔ لعنت لعنت لعنت
86884,"@muhajir_youth @FahadMajid7 @UrbanMedia_Sup @nadeem_nusrat @SaqibMohiuddin @msfarhad @sfaisal_hussain @FaizullahSwati @AajKamranKhan @NdmEhsan @azizabadi @HussainImranVOK @hasnainadeel @FarooqSattarMQM @PashaDaniyalVok تو یہ قابل تعریف اقدام پاکستان میں موجود ایم کیو ایم کے پاس اور زیر تسلط پراپرٹیز بیچ کر بھی تو کیا جاسکتا ہے۔

ضروری ہے کہ پہلے لندن کی پراپرٹیز کے خلاف طویل عدالتی جنگ لڑی جائے؟ نیکی فورا"" کیوں شروع نہیں کی جاسکتی؟","@muhajir_youth @FahadMajid7 @UrbanMedia_Sup @nadeem_nusrat @SaqibMohiuddin @msfarhad @sfaisal_hussain @FaizullahSwati @AajKamranKhan @NdmEhsan @azizabadi @HussainImranVOK @hasnainadeel @FarooqSattarMQM @PashaDaniyalVok تو یہ قابل تعریف اقدام پاکستان میں موجود ایم کیو ایم کے پاس اور زیر تسلط پراپرٹیز بیچ کر بھی تو کیا جاسکتا ہے۔

ضروری ہے کہ پہلے لندن کی پراپرٹیز کے خلاف طویل عدالتی جنگ لڑی جائے؟ نیکی فورا"" کیوں شروع نہیں کی جاسکتی؟"
